zipcode,district,location,age,m2,rooms,energie,rent
21147,Hausbruch,normal,2023,204,6,A,13.81
21147,Hausbruch,normal,1995,188,6,C,10.42
21147,Hausbruch,normal,1992,40,2,D,9.55
21147,Hausbruch,normal,1967,211,6,E,7.19
21147,Hausbruch,normal,1995,99,4,C,10.8
21147,Hausbruch,normal,1979,110,4,D,7.54
21147,Hausbruch,normal,2003,56,2,C,8.46
21147,Hausbruch,normal,1943,77,3,G,7.86
21147,Hausbruch,normal,2017,77,3,A,16.15
21147,Hausbruch,normal,1987,132,5,D,8.59
21147,Hausbruch,normal,1923,122,4,G,7.41
21147,Hausbruch,normal,1915,154,5,G,11.19
21147,Hausbruch,normal,1976,44,2,D,6.61
21147,Hausbruch,normal,1985,162,6,D,7.91
21147,Hausbruch,normal,1984,136,5,D,9.09
21147,Hausbruch,normal,2018,37,1,A,16.23
21147,Hausbruch,normal,2016,206,6,A,16.07
21147,Hausbruch,normal,2001,49,2,C,9.85
21147,Hausbruch,normal,1988,47,2,D,10.18
21147,Hausbruch,normal,1926,50,2,G,8.71
21147,Hausbruch,normal,1995,99,4,C,14.45
21147,Hausbruch,normal,1911,84,3,G,11.92
21147,Hausbruch,normal,2020,36,1,A,15.31
21147,Hausbruch,normal,2012,139,5,B,11.0
21147,Hausbruch,normal,2022,210,6,A,13.14
21147,Hausbruch,normal,1986,156,5,D,7.28
21147,Hausbruch,normal,1970,136,5,E,6.49
21147,Hausbruch,normal,1927,62,3,G,9.78
21147,Hausbruch,normal,1955,119,4,G,9.1
21147,Hausbruch,normal,1916,105,4,G,11.61
21147,Hausbruch,normal,2022,212,6,A,13.76
21147,Hausbruch,normal,1920,108,4,G,8.46
21147,Hausbruch,normal,1998,165,6,C,12.08
21147,Hausbruch,normal,1968,67,3,E,7.0
21147,Hausbruch,normal,1949,168,6,G,8.31
21147,Hausbruch,normal,2005,148,5,C,12.64
21147,Hausbruch,normal,1991,191,6,D,7.44
21147,Hausbruch,normal,1968,129,5,E,5.79
21147,Hausbruch,normal,2017,184,6,A,11.75
21147,Hausbruch,normal,2018,16,1,A,14.37
21147,Hausbruch,normal,1994,26,1,C,14.43
21147,Hausbruch,normal,1961,17,1,F,10.03
21147,Hausbruch,normal,2004,65,3,C,9.73
21147,Hausbruch,normal,1984,204,6,D,8.16
21147,Hausbruch,normal,2012,90,4,B,10.59
21147,Hausbruch,normal,1979,192,6,D,8.9
21147,Hausbruch,normal,1914,143,5,G,10.89
21147,Hausbruch,normal,1972,199,6,E,5.76
21147,Hausbruch,normal,2017,135,5,A,14.03
21147,Hausbruch,normal,1987,97,4,D,8.12
21147,Hausbruch,normal,1996,159,5,C,14.53
21147,Hausbruch,normal,1924,203,6,G,9.17
21147,Hausbruch,normal,1997,217,6,C,12.16
21147,Hausbruch,normal,2007,21,1,C,12.7
21147,Hausbruch,normal,1948,124,4,G,7.91
21147,Hausbruch,normal,2019,99,4,A,13.76
21147,Hausbruch,normal,1984,22,1,D,10.72
21147,Hausbruch,normal,1986,105,4,D,8.08
21147,Hausbruch,normal,1970,191,6,E,6.72
21147,Hausbruch,normal,1939,86,3,G,10.17
21147,Hausbruch,normal,1925,159,5,G,8.91
21147,Hausbruch,normal,1999,55,2,C,11.62
21147,Hausbruch,normal,2007,121,4,C,13.77
21147,Hausbruch,normal,2018,42,2,A,12.72
21147,Hausbruch,normal,1912,152,5,G,10.13
21147,Hausbruch,normal,1972,188,6,E,6.67
21147,Hausbruch,normal,1968,129,5,E,6.07
21147,Hausbruch,normal,1957,98,4,F,10.8
21147,Hausbruch,normal,2006,204,6,C,11.32
21149,Hausbruch,normal,1982,25,1,D,9.93
21149,Hausbruch,normal,1942,119,4,G,7.54
21149,Hausbruch,normal,1978,110,4,D,9.23
21149,Hausbruch,normal,1968,200,6,E,6.55
21149,Hausbruch,normal,1925,92,4,G,7.02
21149,Hausbruch,normal,1960,99,4,F,9.43
21149,Hausbruch,normal,1918,160,5,G,10.45
21149,Hausbruch,normal,1953,89,4,G,9.33
21149,Hausbruch,normal,2011,55,2,B,14.7
21149,Hausbruch,normal,1928,107,4,G,9.12
21149,Hausbruch,normal,1918,160,5,G,8.84
21149,Hausbruch,normal,1973,209,6,D,6.7
21149,Hausbruch,normal,1934,142,5,G,8.56
21149,Hausbruch,normal,1921,108,4,G,7.76
21149,Hausbruch,normal,2021,85,3,A,14.82
21149,Hausbruch,normal,1977,113,4,D,6.7
21149,Hausbruch,normal,1920,79,3,G,8.01
21149,Hausbruch,normal,1942,171,6,G,8.82
21149,Hausbruch,normal,2003,21,1,C,10.84
21149,Hausbruch,normal,2006,75,3,C,8.0
21149,Hausbruch,normal,1916,81,3,G,12.81
21149,Hausbruch,normal,1979,170,6,D,9.49
21149,Hausbruch,normal,1989,193,6,D,7.95
21149,Hausbruch,normal,1975,112,4,D,5.76
21149,Hausbruch,normal,2017,111,4,A,16.01
21149,Hausbruch,normal,1966,48,2,E,7.61
21149,Hausbruch,normal,1938,189,6,G,8.0
21149,Hausbruch,normal,1952,185,6,G,7.23
21149,Hausbruch,normal,1913,208,6,G,9.42
21149,Hausbruch,normal,1959,88,4,F,9.23
21149,Hausbruch,normal,1995,183,6,C,13.92
21149,Hausbruch,normal,1928,43,2,G,9.51
21149,Hausbruch,normal,1932,32,1,G,10.28
21149,Hausbruch,normal,1982,56,2,D,8.82
21149,Hausbruch,normal,1976,67,3,D,6.35
21149,Hausbruch,normal,1964,164,6,F,9.71
21149,Hausbruch,normal,1913,106,4,G,8.33
21149,Hausbruch,normal,1929,44,2,G,10.33
21149,Hausbruch,normal,1965,175,6,F,9.11
21149,Hausbruch,normal,1940,204,6,G,7.64
21149,Hausbruch,normal,1992,46,2,D,8.55
21149,Hausbruch,normal,1934,46,2,G,8.12
21149,Hausbruch,normal,1960,98,4,F,10.58
21149,Hausbruch,normal,1970,206,6,E,6.06
21149,Hausbruch,normal,1981,149,5,D,9.41
21149,Hausbruch,normal,1937,208,6,G,8.12
21149,Hausbruch,normal,2004,127,5,C,13.05
21149,Hausbruch,normal,1943,188,6,G,8.86
21149,Hausbruch,normal,1918,100,4,G,10.98
21149,Hausbruch,normal,1970,51,2,E,9.94
21149,Hausbruch,normal,1986,81,3,D,7.84
21149,Hausbruch,normal,2022,190,6,A,12.64
21149,Hausbruch,normal,1973,194,6,D,6.21
21149,Hausbruch,normal,1967,164,6,E,7.37
21149,Hausbruch,normal,1929,219,6,G,8.45
21149,Hausbruch,normal,1959,18,1,F,10.06
21149,Hausbruch,normal,2010,25,1,B,10.8
21149,Hausbruch,normal,1981,26,1,D,10.63
21149,Hausbruch,normal,1957,209,6,F,10.18
21149,Hausbruch,normal,1956,213,6,F,9.82
21149,Hausbruch,normal,1984,59,3,D,10.57
21149,Hausbruch,normal,1924,55,2,G,8.47
21149,Hausbruch,normal,2009,47,2,C,10.34
21149,Hausbruch,normal,1963,145,5,F,9.64
21149,Hausbruch,normal,1993,37,1,C,9.92
21149,Hausbruch,normal,2006,25,1,C,14.81
21149,Hausbruch,normal,1912,31,1,G,13.61
21149,Hausbruch,normal,1995,207,6,C,13.25
21149,Hausbruch,normal,1993,85,3,C,9.42
21149,Hausbruch,normal,1985,36,1,D,10.61
22041,Marienthal,gut,1917,214,6,G,11.9
22041,Marienthal,gut,1967,153,5,E,13.9
22041,Marienthal,gut,1937,46,2,G,10.45
22041,Marienthal,gut,1977,156,5,D,9.95
22041,Marienthal,gut,2018,182,6,A,16.9
22041,Marienthal,gut,1992,61,3,D,10.7
22041,Marienthal,gut,1997,23,1,C,10.83
22041,Marienthal,gut,1983,198,6,D,13.89
22041,Marienthal,gut,1960,126,5,F,12.73
22041,Marienthal,gut,1920,135,5,G,13.35
22041,Marienthal,gut,2001,149,5,C,14.08
22041,Marienthal,gut,1995,135,5,C,12.51
22041,Marienthal,gut,1911,93,4,G,9.77
22041,Marienthal,gut,1968,26,1,E,8.33
22041,Marienthal,gut,1919,126,5,G,10.92
22041,Marienthal,gut,1957,75,3,F,8.73
22041,Marienthal,gut,1919,100,4,G,10.64
22041,Marienthal,gut,1914,105,4,G,10.06
22041,Marienthal,gut,2006,209,6,C,12.85
22041,Marienthal,gut,1968,116,4,E,12.04
22041,Marienthal,gut,1992,38,1,D,10.9
22041,Marienthal,gut,2017,22,1,A,15.81
22041,Marienthal,gut,1958,85,3,F,8.7
22041,Marienthal,gut,1998,113,4,C,12.67
22041,Marienthal,gut,1979,20,1,D,10.93
22041,Marienthal,gut,2002,154,5,C,11.84
22041,Marienthal,gut,1985,78,3,D,12.58
22041,Marienthal,gut,1929,19,1,G,11.19
22041,Marienthal,gut,1986,126,5,D,10.57
22041,Marienthal,gut,1994,214,6,C,11.56
22041,Marienthal,gut,1962,192,6,F,13.01
22041,Marienthal,gut,1921,203,6,G,11.29
22041,Marienthal,gut,2016,105,4,A,14.15
22041,Marienthal,gut,1952,87,3,G,8.47
22041,Marienthal,gut,1965,215,6,F,12.5
22041,Marienthal,gut,2004,122,4,C,12.67
22041,Marienthal,gut,2017,217,6,A,18.33
22041,Marienthal,gut,1993,202,6,C,12.45
22041,Marienthal,gut,2019,178,6,A,18.89
22041,Marienthal,gut,1953,216,6,G,13.84
22041,Marienthal,gut,1938,108,4,G,13.12
22041,Marienthal,gut,2003,71,3,C,12.83
22041,Marienthal,gut,1988,145,5,D,11.68
22041,Marienthal,gut,1932,189,6,G,10.35
22041,Marienthal,gut,2003,165,6,C,14.58
22041,Marienthal,gut,1991,72,3,D,10.64
22041,Marienthal,gut,1982,199,6,D,13.01
22041,Marienthal,gut,1921,83,3,G,9.38
22041,Marienthal,gut,1994,51,2,C,13.48
22041,Marienthal,gut,1953,212,6,G,13.5
22041,Marienthal,gut,1918,45,2,G,10.33
22041,Marienthal,gut,1966,38,1,E,13.63
22041,Marienthal,gut,1975,108,4,D,12.79
22041,Marienthal,gut,1995,114,4,C,11.61
22041,Marienthal,gut,2013,198,6,B,14.76
22041,Marienthal,gut,1952,90,4,G,9.69
22041,Marienthal,gut,1925,108,4,G,10.01
22041,Marienthal,gut,1914,33,1,G,13.98
22041,Marienthal,gut,2010,114,4,B,10.75
22041,Marienthal,gut,2023,75,3,A,16.84
22041,Marienthal,gut,1994,202,6,C,14.89
22041,Marienthal,gut,1911,21,1,G,14.71
22041,Marienthal,gut,2005,191,6,C,12.79
22041,Marienthal,gut,1953,99,4,G,9.53
22041,Marienthal,gut,1955,162,6,G,13.83
22041,Marienthal,gut,1989,165,6,D,14.79
22041,Marienthal,gut,1911,60,3,G,11.9
22041,Marienthal,gut,1971,165,6,E,11.54
22041,Marienthal,gut,1971,88,4,E,7.13
22041,Marienthal,gut,1915,212,6,G,13.28
22041,Marienthal,gut,1982,69,3,D,11.41
22041,Marienthal,gut,1916,108,4,G,9.55
22041,Marienthal,gut,1957,174,6,F,13.96
22041,Marienthal,gut,1924,61,3,G,10.77
22041,Marienthal,gut,1981,77,3,D,9.92
22041,Marienthal,gut,1998,152,5,C,15.51
22041,Marienthal,gut,1958,104,4,F,10.26
22041,Marienthal,gut,1957,36,1,F,14.45
22041,Marienthal,gut,1989,110,4,D,10.62
22041,Marienthal,gut,1982,125,5,D,11.65
22041,Marienthal,gut,1964,184,6,F,10.69
22041,Marienthal,gut,1943,97,4,G,13.21
22041,Marienthal,gut,1990,186,6,D,11.21
22041,Marienthal,gut,1980,46,2,D,12.61
22041,Marienthal,gut,1998,121,4,C,15.31
22041,Marienthal,gut,1985,95,4,D,14.02
22041,Marienthal,gut,1920,66,3,G,12.64
22041,Marienthal,gut,1928,97,4,G,10.93
22041,Marienthal,gut,1951,53,2,G,9.19
22041,Marienthal,gut,1967,66,3,E,10.28
22041,Marienthal,gut,2002,97,4,C,13.29
22041,Marienthal,gut,1981,109,4,D,14.16
22041,Marienthal,gut,1938,65,3,G,8.9
22041,Marienthal,gut,1927,54,2,G,10.11
22041,Marienthal,gut,1910,87,3,G,13.67
22043,Jenfeld,normal,1979,64,3,D,8.46
22043,Jenfeld,normal,1936,152,5,G,8.25
22043,Jenfeld,normal,1962,139,5,F,7.31
22043,Jenfeld,normal,1940,122,4,G,7.48
22043,Jenfeld,normal,1992,112,4,D,6.95
22043,Jenfeld,normal,1927,193,6,G,7.25
22043,Jenfeld,normal,2002,26,1,C,13.9
22043,Jenfeld,normal,1956,72,3,F,9.09
22043,Jenfeld,normal,2015,82,3,B,15.25
22043,Jenfeld,normal,1977,129,5,D,6.51
22043,Jenfeld,normal,1970,151,5,E,6.12
22043,Jenfeld,normal,1940,98,4,G,9.08
22043,Jenfeld,normal,1919,49,2,G,10.48
22043,Jenfeld,normal,1935,125,5,G,7.51
22043,Jenfeld,normal,1968,97,4,E,6.3
22043,Jenfeld,normal,1962,28,1,F,6.63
22043,Jenfeld,normal,1931,124,4,G,8.64
22043,Jenfeld,normal,1916,45,2,G,11.04
22043,Jenfeld,normal,1979,134,5,D,8.44
22043,Jenfeld,normal,1968,78,3,E,5.74
22043,Jenfeld,normal,2021,46,2,A,12.72
22043,Jenfeld,normal,1929,88,4,G,10.35
22043,Jenfeld,normal,2008,46,2,C,11.56
22043,Jenfeld,normal,1975,19,1,D,10.41
22043,Jenfeld,normal,1941,113,4,G,8.68
22043,Jenfeld,normal,2000,18,1,C,14.78
22043,Jenfeld,normal,1989,20,1,D,8.74
22043,Jenfeld,normal,1974,44,2,D,6.41
22043,Jenfeld,normal,1915,152,5,G,11.5
22043,Jenfeld,normal,1986,27,1,D,11.17
22043,Jenfeld,normal,1913,207,6,G,10.3
22043,Jenfeld,normal,1980,92,4,D,9.42
22043,Jenfeld,normal,1927,124,4,G,7.3
22043,Jenfeld,normal,1971,131,5,E,6.46
22043,Jenfeld,normal,1931,135,5,G,7.73
22043,Jenfeld,normal,1962,47,2,F,8.23
22043,Jenfeld,normal,1991,93,4,D,8.38
22043,Jenfeld,normal,1950,193,6,G,10.52
22043,Jenfeld,normal,1928,132,5,G,8.51
22043,Jenfeld,normal,1919,153,5,G,7.66
22043,Jenfeld,normal,2007,174,6,C,9.85
22043,Jenfeld,normal,1985,16,1,D,11.45
22043,Jenfeld,normal,1964,129,5,F,9.75
22043,Jenfeld,normal,1944,212,6,G,8.44
22043,Jenfeld,normal,1943,80,3,G,10.67
22043,Jenfeld,normal,1974,204,6,D,6.19
22043,Jenfeld,normal,2008,115,4,C,9.51
22043,Jenfeld,normal,1917,214,6,G,9.36
22043,Jenfeld,normal,1970,154,5,E,6.12
22043,Jenfeld,normal,1927,198,6,G,9.14
22043,Jenfeld,normal,1929,165,6,G,8.12
22043,Jenfeld,normal,1994,103,4,C,11.44
22043,Jenfeld,normal,1984,187,6,D,9.7
22043,Jenfeld,normal,1989,186,6,D,7.07
22043,Jenfeld,normal,1934,83,3,G,9.72
22043,Jenfeld,normal,1943,157,5,G,8.94
22043,Jenfeld,normal,1957,123,4,F,8.9
22043,Jenfeld,normal,1993,98,4,C,7.64
22043,Jenfeld,normal,2016,219,6,A,15.86
22043,Jenfeld,normal,1910,179,6,G,8.97
22043,Jenfeld,normal,2011,196,6,B,14.36
22043,Jenfeld,normal,1948,156,5,G,7.04
22043,Jenfeld,normal,2014,123,4,B,11.58
22043,Jenfeld,normal,1966,176,6,E,7.27
22043,Jenfeld,normal,1957,17,1,F,8.72
22043,Jenfeld,normal,1920,15,1,G,9.75
22043,Jenfeld,normal,1957,199,6,F,7.93
22043,Jenfeld,normal,1999,17,1,C,14.33
22043,Jenfeld,normal,1961,85,3,F,7.31
22043,Jenfeld,normal,2019,36,1,A,14.94
22043,Jenfeld,normal,1920,26,1,G,9.21
22043,Jenfeld,normal,1944,218,6,G,8.72
22043,Jenfeld,normal,1964,101,4,F,8.33
22043,Jenfeld,normal,1919,98,4,G,8.54
22043,Jenfeld,normal,2010,180,6,B,14.09
22043,Jenfeld,normal,1911,218,6,G,9.63
22043,Jenfeld,normal,1949,167,6,G,9.88
22043,Jenfeld,normal,1920,54,2,G,10.06
22043,Jenfeld,normal,1972,211,6,E,6.31
22043,Jenfeld,normal,2012,88,4,B,12.83
22043,Jenfeld,normal,1917,190,6,G,10.71
22043,Jenfeld,normal,1939,174,6,G,8.45
22043,Jenfeld,normal,1920,159,5,G,8.2
22043,Jenfeld,normal,1987,125,5,D,9.45
22043,Jenfeld,normal,1919,87,3,G,9.83
22043,Jenfeld,normal,1923,138,5,G,7.29
22043,Jenfeld,normal,1995,62,3,C,11.31
22043,Jenfeld,normal,1912,218,6,G,10.76
22043,Jenfeld,normal,1967,206,6,E,8.52
22043,Jenfeld,normal,1920,83,3,G,8.63
22043,Jenfeld,normal,1921,96,4,G,8.74
22043,Jenfeld,normal,2005,100,4,C,13.8
22043,Jenfeld,normal,1994,203,6,C,11.17
22043,Jenfeld,normal,1932,207,6,G,9.46
22043,Jenfeld,normal,1928,142,5,G,7.68
22043,Jenfeld,normal,1970,195,6,E,6.5
22043,Jenfeld,normal,1981,34,1,D,10.03
22043,Jenfeld,normal,1956,115,4,F,7.75
22043,Jenfeld,normal,1971,111,4,E,6.05
22043,Jenfeld,normal,1912,114,4,G,10.56
22043,Jenfeld,normal,1912,160,5,G,9.32
22043,Jenfeld,normal,1976,162,6,D,6.21
22043,Jenfeld,normal,2006,148,5,C,11.65
22043,Jenfeld,normal,2014,74,3,B,14.92
22043,Jenfeld,normal,1987,210,6,D,6.7
22043,Jenfeld,normal,1960,46,2,F,9.65
22043,Jenfeld,normal,1917,30,1,G,9.44
22043,Jenfeld,normal,1951,219,6,G,8.14
22043,Jenfeld,normal,1978,139,5,D,8.2
22043,Jenfeld,normal,1999,149,5,C,12.23
22043,Jenfeld,normal,1947,214,6,G,8.76
22043,Jenfeld,normal,1953,93,4,G,8.97
22043,Jenfeld,normal,1921,219,6,G,8.54
22043,Jenfeld,normal,2009,83,3,C,10.99
22043,Jenfeld,normal,2017,190,6,A,12.05
22043,Jenfeld,normal,1917,201,6,G,8.53
22043,Jenfeld,normal,1946,61,3,G,8.68
22045,Tonndorf,normal,1941,210,6,G,8.04
22045,Tonndorf,normal,1953,221,6,G,10.04
22045,Tonndorf,normal,1998,89,4,C,8.39
22045,Tonndorf,normal,1931,127,5,G,8.72
22045,Tonndorf,normal,1917,41,2,G,10.13
22045,Tonndorf,normal,1991,175,6,D,6.77
22045,Tonndorf,normal,1926,51,2,G,7.91
22045,Tonndorf,normal,1981,156,5,D,6.93
22045,Tonndorf,normal,1956,218,6,F,10.13
22045,Tonndorf,normal,1995,218,6,C,9.37
22045,Tonndorf,normal,1997,96,4,C,14.0
22045,Tonndorf,normal,1941,213,6,G,7.96
22045,Tonndorf,normal,1943,131,5,G,7.35
22045,Tonndorf,normal,2009,51,2,C,9.97
22045,Tonndorf,normal,2014,56,2,B,13.88
22045,Tonndorf,normal,1980,157,5,D,9.37
22045,Tonndorf,normal,1966,175,6,E,7.7
22045,Tonndorf,normal,1996,44,2,C,8.71
22045,Tonndorf,normal,1912,208,6,G,11.44
22045,Tonndorf,normal,1917,202,6,G,9.1
22045,Tonndorf,normal,1935,36,1,G,11.37
22045,Tonndorf,normal,1965,92,4,F,7.53
22045,Tonndorf,normal,1912,128,5,G,8.92
22045,Tonndorf,normal,2021,215,6,A,12.15
22045,Tonndorf,normal,1933,28,1,G,11.19
22045,Tonndorf,normal,1987,165,6,D,10.11
22045,Tonndorf,normal,1968,35,1,E,8.56
22045,Tonndorf,normal,2022,215,6,A,15.36
22045,Tonndorf,normal,1990,193,6,D,8.32
22045,Tonndorf,normal,1948,121,4,G,7.99
22045,Tonndorf,normal,1979,135,5,D,7.5
22045,Tonndorf,normal,1986,111,4,D,8.46
22045,Tonndorf,normal,1978,43,2,D,8.59
22045,Tonndorf,normal,2017,189,6,A,12.9
22045,Tonndorf,normal,1988,222,6,D,9.44
22045,Tonndorf,normal,2008,150,5,C,11.47
22045,Tonndorf,normal,2015,171,6,B,14.86
22045,Tonndorf,normal,1928,68,3,G,9.22
22045,Tonndorf,normal,1999,207,6,C,9.44
22045,Tonndorf,normal,1983,103,4,D,6.91
22045,Tonndorf,normal,1968,19,1,E,6.86
22045,Tonndorf,normal,1912,161,6,G,11.01
22045,Tonndorf,normal,1954,172,6,G,10.86
22045,Tonndorf,normal,1945,121,4,G,8.03
22045,Tonndorf,normal,1981,128,5,D,7.68
22045,Tonndorf,normal,1977,119,4,D,6.28
22045,Tonndorf,normal,1920,128,5,G,8.12
22045,Tonndorf,normal,2007,185,6,C,13.92
22045,Tonndorf,normal,1957,24,1,F,10.96
22045,Tonndorf,normal,1959,152,5,F,9.3
22045,Tonndorf,normal,1986,24,1,D,11.1
22045,Tonndorf,normal,2005,109,4,C,14.51
22045,Tonndorf,normal,1994,157,5,C,13.73
22045,Tonndorf,normal,1993,127,5,C,8.44
22045,Tonndorf,normal,2010,175,6,B,10.71
22045,Tonndorf,normal,1946,113,4,G,8.42
22045,Tonndorf,normal,1968,17,1,E,7.9
22045,Tonndorf,normal,1987,121,4,D,9.18
22045,Tonndorf,normal,2006,146,5,C,10.81
22045,Tonndorf,normal,1928,181,6,G,9.16
22045,Tonndorf,normal,1971,172,6,E,5.8
22045,Tonndorf,normal,1923,157,5,G,7.88
22045,Tonndorf,normal,2014,61,3,B,11.64
22045,Tonndorf,normal,1979,177,6,D,8.51
22045,Tonndorf,normal,1943,126,5,G,7.12
22045,Tonndorf,normal,2011,15,1,B,15.87
22045,Tonndorf,normal,1924,214,6,G,7.64
22045,Tonndorf,normal,1950,180,6,G,10.09
22045,Tonndorf,normal,1985,57,2,D,7.21
22045,Tonndorf,normal,2000,111,4,C,9.21
22045,Tonndorf,normal,2001,104,4,C,11.97
22045,Tonndorf,normal,1999,80,3,C,8.51
22045,Tonndorf,normal,2011,38,1,B,15.17
22045,Tonndorf,normal,1916,159,5,G,9.84
22045,Tonndorf,normal,1953,35,1,G,8.88
22045,Tonndorf,normal,2016,47,2,A,15.32
22045,Tonndorf,normal,1969,157,5,E,6.75
22045,Tonndorf,normal,1947,111,4,G,9.34
22045,Tonndorf,normal,1946,47,2,G,9.58
22045,Tonndorf,normal,1936,152,5,G,7.93
22045,Tonndorf,normal,1944,134,5,G,8.19
22045,Tonndorf,normal,1953,210,6,G,10.04
22045,Tonndorf,normal,2019,166,6,A,15.11
22045,Tonndorf,normal,1971,187,6,E,6.24
22045,Tonndorf,normal,1966,69,3,E,6.82
22045,Tonndorf,normal,1945,103,4,G,7.13
22045,Tonndorf,normal,1981,180,6,D,9.35
22045,Tonndorf,normal,1910,164,6,G,10.31
22045,Tonndorf,normal,1910,111,4,G,11.0
22045,Tonndorf,normal,1964,71,3,F,7.24
22045,Tonndorf,normal,1955,17,1,G,11.23
22045,Tonndorf,normal,1937,98,4,G,7.04
22045,Tonndorf,normal,1938,45,2,G,8.07
22045,Tonndorf,normal,1950,192,6,G,7.17
22045,Tonndorf,normal,1971,66,3,E,9.53
22045,Tonndorf,normal,1968,161,6,E,6.04
22045,Tonndorf,normal,1922,74,3,G,8.15
22045,Tonndorf,normal,2018,91,4,A,12.57
22045,Tonndorf,normal,2019,23,1,A,14.39
22045,Tonndorf,normal,1931,69,3,G,9.22
22045,Tonndorf,normal,1930,161,6,G,8.82
22045,Tonndorf,normal,1936,16,1,G,8.47
22045,Tonndorf,normal,2015,113,4,B,13.69
22045,Tonndorf,normal,1981,162,6,D,7.22
22045,Tonndorf,normal,2003,100,4,C,10.19
22045,Tonndorf,normal,2009,89,4,C,10.56
22045,Tonndorf,normal,1966,167,6,E,7.23
22045,Tonndorf,normal,1940,195,6,G,8.45
22045,Tonndorf,normal,1939,100,4,G,7.15
22045,Tonndorf,normal,1966,115,4,E,9.73
22045,Tonndorf,normal,2023,123,4,A,14.37
22045,Tonndorf,normal,2001,67,3,C,11.6
22045,Tonndorf,normal,1957,20,1,F,10.79
22045,Tonndorf,normal,1917,206,6,G,9.96
22045,Tonndorf,normal,2021,179,6,A,15.86
22045,Tonndorf,normal,1924,180,6,G,7.26
22045,Tonndorf,normal,1992,190,6,D,7.8
22045,Tonndorf,normal,1932,121,4,G,7.76
22047,Bramfeld,normal,1928,204,6,G,6.95
22047,Bramfeld,normal,2014,93,4,B,15.04
22047,Bramfeld,normal,2006,29,1,C,12.07
22047,Bramfeld,normal,1982,37,1,D,8.77
22047,Bramfeld,normal,1938,68,3,G,7.11
22047,Bramfeld,normal,2013,90,4,B,12.57
22047,Bramfeld,normal,1957,31,1,F,11.15
22049,Wandsbek,normal,1992,34,1,D,10.4
22049,Wandsbek,normal,2020,113,4,A,14.4
22049,Wandsbek,normal,1939,93,4,G,7.17
22049,Wandsbek,normal,2022,79,3,A,15.98
22049,Wandsbek,normal,1940,139,5,G,7.74
22049,Wandsbek,normal,1946,73,3,G,10.54
22049,Wandsbek,normal,2004,158,5,C,13.65
22049,Wandsbek,normal,1955,177,6,G,7.93
22049,Wandsbek,normal,1921,129,5,G,8.89
22049,Wandsbek,normal,1979,172,6,D,7.33
22049,Wandsbek,normal,1965,157,5,F,8.88
22049,Wandsbek,normal,1944,142,5,G,8.65
22049,Wandsbek,normal,1912,203,6,G,11.64
22049,Wandsbek,normal,1999,147,5,C,13.55
22049,Wandsbek,normal,1946,137,5,G,6.96
22049,Wandsbek,normal,1957,27,1,F,9.24
22049,Wandsbek,normal,2017,217,6,A,13.6
22049,Wandsbek,normal,1944,175,6,G,7.4
22049,Wandsbek,normal,1981,32,1,D,11.84
22049,Wandsbek,normal,2021,50,2,A,12.9
22049,Wandsbek,normal,1944,156,5,G,7.52
22049,Wandsbek,normal,1985,178,6,D,9.89
22049,Wandsbek,normal,1945,19,1,G,8.48
22049,Wandsbek,normal,1918,30,1,G,12.99
22049,Wandsbek,normal,2018,157,5,A,12.21
22049,Wandsbek,normal,1980,177,6,D,8.89
22049,Wandsbek,normal,1978,33,1,D,11.83
22049,Wandsbek,normal,1980,211,6,D,9.84
22049,Wandsbek,normal,1986,180,6,D,6.83
22049,Wandsbek,normal,2019,76,3,A,12.36
22049,Wandsbek,normal,1952,181,6,G,8.17
22049,Wandsbek,normal,1976,176,6,D,6.04
22049,Wandsbek,normal,1951,138,5,G,10.38
22049,Wandsbek,normal,2003,38,1,C,14.53
22049,Wandsbek,normal,1998,121,4,C,10.16
22049,Wandsbek,normal,2014,148,5,B,15.24
22049,Wandsbek,normal,2016,61,3,A,14.48
22049,Wandsbek,normal,1936,24,1,G,9.25
22049,Wandsbek,normal,1995,51,2,C,8.72
22049,Wandsbek,normal,1996,129,5,C,9.24
22049,Wandsbek,normal,1975,83,3,D,6.98
22049,Wandsbek,normal,1953,105,4,G,7.24
22049,Wandsbek,normal,1981,88,4,D,6.96
22049,Wandsbek,normal,2000,146,5,C,12.39
22049,Wandsbek,normal,1923,61,3,G,8.64
22049,Wandsbek,normal,1979,144,5,D,9.65
22049,Wandsbek,normal,1936,104,4,G,8.31
22049,Wandsbek,normal,2000,56,2,C,10.05
22049,Wandsbek,normal,1950,158,5,G,10.54
22049,Wandsbek,normal,1922,214,6,G,9.06
22049,Wandsbek,normal,1946,185,6,G,7.85
22049,Wandsbek,normal,1944,176,6,G,9.34
22049,Wandsbek,normal,1964,148,5,F,10.08
22049,Wandsbek,normal,1951,50,2,G,9.27
22049,Wandsbek,normal,2011,153,5,B,15.06
22049,Wandsbek,normal,1931,179,6,G,7.04
22049,Wandsbek,normal,1971,56,2,E,7.53
22049,Wandsbek,normal,1952,166,6,G,8.77
22049,Wandsbek,normal,2010,158,5,B,14.03
22081,Uhlenhorst,gut,1929,136,5,G,12.22
22081,Uhlenhorst,gut,1969,24,1,E,9.99
22081,Uhlenhorst,gut,1974,37,1,D,14.28
22081,Uhlenhorst,gut,1994,165,6,C,11.86
22081,Uhlenhorst,gut,1923,114,4,G,13.08
